doc_id,major_large,major_small,company,season,job_large,job_small,school,extra_spec,pro_rating,doc_url
104,인문/사회계열,행정학,부산교통공사,2018년 하반기,영업·고객상담,제품·서비스영업,서울4년,"['학점 3.49/4.5', '토익 940', '토스 Level6', '자격증 8개', '해외경험 4회', '수상 2회', '동아리 2회', '자원봉사 2회']",2.0,https://www.jobkorea.co.kr/starter/PassAssay/View/196821
105,인문/사회계열,중어/중문,삼성물산(주),2018년 상반기,영업·고객상담,제품·서비스영업,서울4년,"['학점 4.31/4.5', '토익 970', '토스 Level7', '제2외국어 1개', '자격증 3개', '해외경험 2회', '인턴 2회', '교내활동 1회', '자원봉사 2회']",2.0,https://www.jobkorea.co.kr/starter/PassAssay/View/199744
106,예체능계열,산업/제품디자인,현대제철주식회사,2016년 하반기,무역·유통,구매·자재,해외대학,"['학점 3.84/4.5', '오픽 IH', '자격증 1개', '해외경험 1회', '수상 1회', '자원봉사 1회']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/167699
107,자연/공학/의약계열,IT/컴퓨터공학,현대모비스(주),2015년 하반기,IT·인터넷,IT·디자인·컴퓨터강사,서울4년,"['학점 3.5/4.5', '토익 875', '인턴 1회']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/144482
108,인문/사회계열,인문계열(기타),롯데정밀화학(주),2022년 상반기,무역·유통,해외영업·무역영업,대학원,"['학점 4.16/4.5', '토익 940', '오픽 AL', '제2외국어 2개', '해외경험 4회']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/239319
109,예체능계열,산업/제품디자인,(주)케이티디에스,2021년 하반기,IT·인터넷,IT·디자인·컴퓨터강사,서울4년,"['학점 4.15/4.5', '자격증 2개', '해외경험 1회', '인턴 3회', '수상 3회', '동아리 2회', '교내활동 1회', '자원봉사 2회']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/238277
110,자연/공학/의약계열,IT/컴퓨터공학,씨제이올리브네트웍스㈜,2015년 상반기,IT·인터넷,네트워크·서버·보안,수도권4년,"['학점 3.2/4.5', '오픽 IH', '자격증 3개', '인턴 1회']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/145159
111,인문/사회계열,경영학,㈜스타쉽엔터테인먼트,2015년 상반기,마케팅·광고·홍보,마케팅·광고·분석,서울4년,"['학점 3.9/4.5', '토익 890', '오픽 AL', '해외경험 2회', '인턴 2회', '수상 1회']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/145300
112,자연/공학/의약계열,화학공학/생명공학,삼성중공업(주),2015년 하반기,연구개발·설계,자동차·조선·기계,서울4년,"['학점 3.6/4.5', '토익 935', '토스 Level6', '자격증 1개']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/144238
113,기타,기타,한국전력공사,2020년 하반기,IT·인터넷,ERP·시스템분석·설계,고졸,"['자격증 4개', '수상 3회', '동아리 3회', '교내활동 1회', '사회활동 1회']",3.0,https://www.jobkorea.co.kr/starter/PassAssay/View/235393
114,기타,기타,(주)두산,2022년 상반기,무역·유통,유통·물류·재고,대졸4년,"['학점 3.25/4.5', '오픽 IH', '자격증 3개', '인턴 1회', '수상 2회', '동아리 2회', '교내활동 1회', '사회활동 1회', '자원봉사 1회']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/239693
115,인문/사회계열,인문계열(기타),LF,2017년 하반기,경영·사무,기획·전략·경영,서울4년,"['학점 3.5/4.5', '오픽 AL']",2.0,https://www.jobkorea.co.kr/starter/PassAssay/View/193208
116,인문/사회계열,경영학,(주)동원F&B,2016년 상반기,영업·고객상담,제품·서비스영업,지방4년,"['학점 3.9/4.5', '토익 855', '토스 Level6', '자격증 2개']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/146008
117,자연/공학/의약계열,정보통신학,(주)금강,2016년 하반기,IT·인터넷,시스템프로그래머,수도권4년,"['학점 3.68/4.5', '토익 845', '토스 Level6', '자격증 2개', '수상 1회']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/188488
118,자연/공학/의약계열,전자전기공학,엘에스전선㈜,2017년 하반기,생산·제조,생산관리·공정관리·품질관리,서울4년,"['학점 2.5/4.5', '토익 750', '토스 Level6']",2.0,https://www.jobkorea.co.kr/starter/PassAssay/View/193638
119,자연/공학/의약계열,정보통신학,한국전력공사,2021년 상반기,IT·인터넷,IT·디자인·컴퓨터강사,수도권4년,"['학점 3.17/4.5', '토익 930', '오픽 IH', '제2외국어 1개', '자격증 1개', '해외경험 14회', '동아리 1회', '교내활동 1회', '사회활동 1회']",2.0,https://www.jobkorea.co.kr/starter/PassAssay/View/236537
120,인문/사회계열,경제학,에프알엘코리아,2015년 하반기,영업·고객상담,영업관리·지원·영업기획,서울4년,"['학점 4/4.5', '토익 925', '토스 Level7']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/167316
121,자연/공학/의약계열,전자전기공학,삼성전자(주),2015년 하반기,생산·제조,생산관리·공정관리·품질관리,지방4년,"['학점 4/4.5', '토익 765', '오픽 IL', '자격증 1개', '수상 1회']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/143878
122,자연/공학/의약계열,IT/컴퓨터공학,한전KDN,2019년 상반기,IT·인터넷,시스템프로그래머,지방4년,"['학점 4.17/4.5', '토익 785', '토스 Level6', '제2외국어 2개', '자격증 4개']",2.0,https://www.jobkorea.co.kr/starter/PassAssay/View/198737
123,기타,기타,현대오일터미널(주),2016년 하반기,생산·제조,생산·제조·설비·조립,초대졸,"['학점 4.38/4.5', '자격증 4개', '인턴 1회', '수상 2회', '자원봉사 1회']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/90225
124,교육계열,교육계열(예체능),엔에이치엔(주),2016년 상반기,영업·고객상담,제품·서비스영업,대졸4년,"['학점 3.4/4.5', '자격증 2개', '수상 2회', '자원봉사 2회']",5.0,https://www.jobkorea.co.kr/starter/PassAssay/View/146346
125,자연/공학/의약계열,자연/공학/의약계열(기타),삼성전기(주),2018년 상반기,연구개발·설계,전기·전자·제어,지방4년,"['학점 4/4.5', '토익 840', '토스 Level6', '자격증 2개', '해외경험 1회', '인턴 1회', '동아리 1회']",2.0,https://www.jobkorea.co.kr/starter/PassAssay/View/195316
126,자연/공학/의약계열,IT/컴퓨터공학,롯데IT테크(주),2015년 하반기,IT·인터넷,IT·디자인·컴퓨터강사,서울4년,"['학점 3.5/4.5', '토익 775', '오픽 IL', '자격증 1개', '자원봉사 1회']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/145983
127,자연/공학/의약계열,건축공학,롯데건설(주),2017년 하반기,건설,건축·설계·인테리어,지방4년,"['학점 3.75/4.3', '토익 810', '자격증 2개']",3.0,https://www.jobkorea.co.kr/starter/PassAssay/View/193929
128,자연/공학/의약계열,화학공학/생명공학,CJ제일제당(주),2015년 상반기,생산·제조,생산관리·공정관리·품질관리,수도권4년,"['학점 3.6/4.5', '토익 855', '토스 Level6']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/145326
129,자연/공학/의약계열,수학/통계학,롯데칠성음료(주),2016년 하반기,영업·고객상담,제품·서비스영업,수도권4년,"['학점 3.4/4.5', '토익 880', '토스 Level6', '자격증 1개']",4.0,https://www.jobkorea.co.kr/starter/PassAssay/View/192333
130,인문/사회계열,중어/중문,㈜에넥스,2016년 상반기,경영·사무,인사·노무·교육,수도권4년,"['학점 4.2/4.5', '토익 845']",3.0,https://www.jobkorea.co.kr/starter/PassAssay/View/146212
131,인문/사회계열,인문계열(기타),한국전력공사,2018년 하반기,경영·사무,사무·총무·법무,서울4년,"['학점 3.72/4.5', '토익 870', '자격증 3개', '동아리 2회', '자원봉사 1회']",2.0,https://www.jobkorea.co.kr/starter/PassAssay/View/196630
132,자연/공학/의약계열,산업공학,현대트랜시스,2022년 상반기,생산·제조,생산관리·공정관리·품질관리,지방4년,"['학점 3.3/4.5', '토스 Level6', '자격증 3개', '인턴 2회', '수상 1회']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/240008
133,자연/공학/의약계열,전자전기공학,삼성물산(주),2016년 상반기,연구개발·설계,전기·전자·제어,서울4년,"['학점 3.78/4.5', '오픽 IM1', '자격증 2개']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/90196
134,자연/공학/의약계열,기계/항공,(주)삼표,2017년 상반기,무역·유통,구매·자재,수도권4년,"['학점 3.3/4.5', '토익 785', '토스 Level6', '자원봉사 1회']",2.0,https://www.jobkorea.co.kr/starter/PassAssay/View/191487
135,자연/공학/의약계열,자연/공학/의약계열(기타),현대오토에버(주),2018년 상반기,IT·인터넷,소프트웨어·하드웨어,지방4년,"['학점 4/4.5', '토익 840', '토스 Level6', '자격증 3개', '해외경험 1회', '인턴 1회', '수상 1회', '동아리 1회', '교내활동 1회']",2.0,https://www.jobkorea.co.kr/starter/PassAssay/View/195318
136,인문/사회계열,경영학,CJ제일제당(주),2017년 상반기,영업·고객상담,제품·서비스영업,서울4년,"['학점 4.35/4.5', '토익 940', '오픽 IH', '자격증 1개', '해외경험 1회', '수상 1회']",3.0,https://www.jobkorea.co.kr/starter/PassAssay/View/192399
137,인문/사회계열,경제학,(주)호텔롯데,2015년 하반기,경영·사무,기획·전략·경영,수도권4년,"['학점 3.8/4.5', '토익 850']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/144385
138,인문/사회계열,행정학,(주)유라코퍼레이션,2015년 상반기,영업·고객상담,제품·서비스영업,서울4년,"['학점 3.4/4.5', '토익 895', '자격증 3개', '인턴 1회', '수상 2회']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/145324
139,자연/공학/의약계열,도시공학,애경산업(주),2018년 상반기,마케팅·광고·홍보,마케팅·광고·분석,수도권4년,"['학점 2.9/4.5', '오픽 IM2', '자격증 3개', '해외경험 1회', '수상 1회', '동아리 1회', '사회활동 1회', '자원봉사 1회']",2.0,https://www.jobkorea.co.kr/starter/PassAssay/View/195267
140,인문/사회계열,중어/중문,㈜KT,2015년 하반기,영업·고객상담,영업관리·지원·영업기획,서울4년,"['학점 4.26/4.5', '토익 845', '제2외국어 1개', '자격증 4개']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/167601
141,예체능계열,의류/패션디자인,삼성물산(주),2019년 상반기,무역·유통,상품기획·MD,서울4년,"['학점 3.91/4.5', '토익 980', '오픽 IH', '제2외국어 1개', '자격증 1개', '해외경험 1회', '인턴 1회', '수상 2회', '교내활동 4회']",3.0,https://www.jobkorea.co.kr/starter/PassAssay/View/198765
142,인문/사회계열,미디어,홈플러스(주),2016년 상반기,무역·유통,상품기획·MD,서울4년,"['학점 3.7/4.5', '토익 890', '자격증 1개', '인턴 3회', '자원봉사 1회']",3.0,https://www.jobkorea.co.kr/starter/PassAssay/View/146939
143,자연/공학/의약계열,IT/컴퓨터공학,㈜에치와이,2013년 하반기,IT·인터넷,응용프로그래머,지방4년,"['학점 3.8/4.5', '토익 720', '자격증 5개', '인턴 1회', '수상 2회']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/145111
144,인문/사회계열,사회학,한국미니스톱(주),2019년 하반기,영업·고객상담,영업관리·지원·영업기획,대학원,"['학점 3.34/4.5', '토익 390', '자격증 1개', '인턴 1회', '수상 1회', '동아리 2회']",2.0,https://www.jobkorea.co.kr/starter/PassAssay/View/200102
145,인문/사회계열,인문계열(기타),삼성물산(주),2016년 하반기,영업·고객상담,영업관리·지원·영업기획,서울4년,"['학점 3.65/4.5', '토익 985', '토스 Level6', '오픽 IH', '제2외국어 1개', '인턴 2회', '수상 1회']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/166839
146,자연/공학/의약계열,산업공학,㈜SK커뮤니케이션즈,2015년 하반기,교육,자격증·기술·전문교육,대졸4년,"['학점 3.64/4.5', '오픽 IL', '자격증 4개', '수상 4회', '자원봉사 1회']",4.0,https://www.jobkorea.co.kr/starter/PassAssay/View/188629
147,자연/공학/의약계열,정보통신학,(주)케이티디에스,2015년 하반기,IT·인터넷,ERP·시스템분석·설계,수도권4년,"['학점 3.3/4.5', '토익 930', '오픽 AL', '해외경험 2회', '인턴 1회', '자원봉사 1회']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/144349
148,자연/공학/의약계열,기계/항공,현대엘리베이터(주),2015년 하반기,연구개발·설계,자동차·조선·기계,서울4년,"['학점 2.9/4.5', '토익 875', '토스 Level5', '자격증 1개', '수상 3회']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/143562
149,자연/공학/의약계열,기계/항공,LG전자(주),2015년 상반기,연구개발·설계,기계설계·CAD·CAM,서울4년,"['학점 3.5/4.5', '토익 780', '자격증 1개']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/144931
150,자연/공학/의약계열,수학/통계학,라인플러스(주),2019년 상반기,IT·인터넷,빅데이터·AI(인공지능),서울4년,"['학점 3.41/4.5', '토익 785', '수상 1회', '교내활동 1회']",2.0,https://www.jobkorea.co.kr/starter/PassAssay/View/200876
151,인문/사회계열,금융,매일유업㈜,2016년 상반기,영업·고객상담,제품·서비스영업,서울4년,"['학점 3.7/4.5', '토익 845', '토스 Level6']",5.0,https://www.jobkorea.co.kr/starter/PassAssay/View/146651
152,자연/공학/의약계열,IT/컴퓨터공학,넷마블(주),2015년 하반기,IT·인터넷,응용프로그래머,대졸4년,"['학점 3.01/4.5', '토익 840', '오픽 IH', '자격증 1개']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/167675
153,자연/공학/의약계열,기계/항공,LG전자(주),2018년 하반기,무역·유통,구매·자재,서울4년,"['학점 3.56/4.5', '토익 970', '오픽 IH', '자격증 1개']",2.0,https://www.jobkorea.co.kr/starter/PassAssay/View/197644
154,인문/사회계열,인문계열(기타),메리츠화재해상보험,2015년 하반기,영업·고객상담,금융·보험영업,서울4년,"['학점 3.7/4.5', '토익 775', '오픽 M2', '자격증 1개', '해외경험 1회', '인턴 1회', '수상 3회', '자원봉사 1회']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/146063
155,인문/사회계열,역사/한국사학,LF,2016년 하반기,영업·고객상담,영업관리·지원·영업기획,서울4년,"['학점 3.7/4.5', '토익 960', '토스 Level6', '자격증 1개', '해외경험 1회']",4.0,https://www.jobkorea.co.kr/starter/PassAssay/View/146858
156,인문/사회계열,경영학,KB손해보험,2016년 상반기,영업·고객상담,영업관리·지원·영업기획,서울4년,"['학점 3.5/4.5', '토익 640', '토스 Level6', '자격증 1개']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/147229
157,자연/공학/의약계열,화학공학/생명공학,삼성전기(주),2018년 상반기,연구개발·설계,반도체·디스플레이,대학원,"['학점 3.5/4.5', '토익 800', '토스 Level6']",2.0,https://www.jobkorea.co.kr/starter/PassAssay/View/199250
158,자연/공학/의약계열,정보통신학,㈜신한DS,2019년 상반기,IT·인터넷,네트워크·서버·보안,수도권4년,"['학점 3.14/4.5', '오픽 IM1', '자격증 6개', '인턴 1회', '수상 2회', '동아리 1회']",3.0,https://www.jobkorea.co.kr/starter/PassAssay/View/199236
159,자연/공학/의약계열,전자전기공학,삼성에스디에스,2015년 하반기,IT·인터넷,응용프로그래머,서울4년,"['학점 3.5/4.5', '토익 775', '자격증 1개', '해외경험 1회']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/144753
160,교육계열,교육학,현대백화점,2021년 상반기,영업·고객상담,영업관리·지원·영업기획,서울4년,"['학점 3.82/4.5', '토익 890', '토스 Level6', '자격증 2개', '인턴 1회', '수상 1회', '자원봉사 1회']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/237734
